Date,ASML.AS,IFX.DE
2024-01-03,635.1702880859375,34.948795318603516
2024-01-04,636.1544189453125,34.233055114746094
2024-01-05,633.9892578125,34.448753356933594
2024-01-08,643.0435180664062,35.130184173583984
2024-01-09,644.1260375976562,34.512489318847656
2024-01-10,641.0751342773438,34.105594635009766
2024-01-11,638.6148681640625,33.600650787353516
2024-01-12,639.0084228515625,33.59574890136719
2024-01-15,637.9259033203125,33.144737243652344
2024-01-16,641.9609375,32.95844650268555
2024-01-17,639.3036499023438,31.899539947509766
2024-01-18,665.2852172851562,33.4339714050293
2024-01-19,675.4219360351562,33.522212982177734
2024-01-22,696.2860107421875,33.97813034057617
2024-01-23,695.8922729492188,34.13990783691406
2024-01-24,763.5033569335938,34.22324752807617
2024-01-25,798.9328002929688,33.968326568603516
2024-01-26,784.5643310546875,33.67418670654297
2024-01-29,792.0437622070312,32.865299224853516
2024-01-30,788.5991821289062,33.551631927490234
2024-01-31,785.54833984375,33.08590316772461
2024-02-01,799.6217041015625,32.73293685913086
2024-02-02,805.8218383789062,32.948638916015625
2024-02-05,815.7301635742188,33.97813034057617
2024-02-06,822.0398559570312,32.9437370300293
2024-02-07,838.0114135742188,31.25733184814453
2024-02-08,843.0394897460938,32.50252914428711
2024-02-09,863.7431640625,32.98295593261719
2024-02-12,865.2220458984375,33.59574890136719
2024-02-13,838.7015380859375,31.928953170776367
2024-02-14,841.3634643554688,32.35055160522461
2024-02-15,848.6589965820312,32.68881607055664
2024-02-16,862.2643432617188,32.80647277832031
2024-02-19,847.3773193359375,32.49272155761719
2024-02-20,825.8848876953125,31.92405128479004
2024-02-21,822.237060546875,32.252506256103516
2024-02-22,864.4332885742188,32.95354461669922
2024-02-23,852.7998046875,32.4535026550293
2024-02-26,857.5321044921875,32.92420196533203
2024-02-27,866.7994384765625,34.252071380615234
2024-02-28,857.1377563476562,32.86970138549805
2024-02-29,858.22216796875,32.79538345336914
2024-03-01,881.3907470703125,33.67732620239258
2024-03-04,900.3199462890625,33.27599334716797
2024-03-05,886.8131103515625,32.85979461669922
2024-03-06,899.3341064453125,33.52372741699219
2024-03-07,935.812255859375,34.5543098449707
2024-03-08,910.3761596679688,33.98451614379883
2024-03-11,872.0247802734375,33.42463302612305
2024-03-12,879.7146606445312,34.5642204284668
2024-03-13,866.5037841796875,34.57413101196289
2024-03-14,868.5740356445312,33.64759826660156
2024-03-15,845.6027221679688,31.621109008789062
2024-03-18,858.5180053710938,31.710294723510742
2024-03-19,857.3348999023438,31.031496047973633
2024-03-20,862.1658325195312,30.719348907470703
2024-03-21,910.2774658203125,31.601289749145508
2024-03-22,893.320068359375,30.932401657104492
2024-03-25,900.1226806640625,30.600433349609375
2024-03-26,887.7005004882812,31.071134567260742
2024-03-27,882.5739135742188,31.190048217773438
