Date,XLRE,XLU
2024-07-15,38.85373306274414,67.5428695678711
2024-07-16,39.22137451171875,68.06742858886719
2024-07-17,39.569664001464844,68.10629272460938
2024-07-18,39.24072265625,68.04801177978516
2024-07-19,39.19234848022461,68.12571716308594
2024-07-22,39.57933807373047,68.69886016845703
2024-07-23,39.511619567871094,68.27143859863281
2024-07-24,38.969825744628906,69.03884887695312
2024-07-25,38.75698471069336,68.4657211303711
2024-07-26,39.405189514160156,69.135986328125
2024-07-29,39.656742095947266,69.44684600830078
2024-07-30,39.94697952270508,69.8062744140625
2024-07-31,39.85022735595703,70.70970153808594
2024-08-01,40.46941375732422,71.98226165771484
2024-08-02,40.498435974121094,72.09883880615234
2024-08-05,39.327796936035156,70.19483947753906
2024-08-06,40.19852066040039,70.78741455078125
2024-08-07,39.90827560424805,71.1856918334961
2024-08-08,40.24689483642578,71.2634048461914
2024-08-09,40.45006561279297,71.50626373291016
2024-08-12,40.208194732666016,71.6325454711914
2024-08-13,40.48876190185547,72.05025482177734
2024-08-14,40.63388442993164,72.00169372558594
2024-08-15,40.51778793334961,71.99197387695312
2024-08-16,40.498435974121094,72.31254577636719
2024-08-19,40.74030303955078,72.78853607177734
2024-08-20,40.77900695800781,72.63310241699219
2024-08-21,40.914451599121094,73.1479721069336
2024-08-22,41.165992736816406,73.06053161621094
2024-08-23,41.95932388305664,73.26453399658203
2024-08-26,41.9302978515625,73.74053955078125
2024-08-27,42.036720275878906,73.15767669677734
2024-08-28,41.891597747802734,73.15767669677734
2024-08-29,41.72713088989258,73.55596160888672
2024-08-30,42.13346481323242,74.10967254638672
2024-09-02,42.13346481323242,74.10967254638672
2024-09-03,42.23021697998047,74.00281524658203
2024-09-04,42.32696533203125,74.63423919677734
2024-09-05,42.21086502075195,74.44966888427734
2024-09-06,42.21086502075195,73.74053955078125
2024-09-09,42.713951110839844,74.48851776123047
2024-09-10,43.46857833862305,74.83824157714844
2024-09-11,43.35248947143555,75.07136535644531
2024-09-12,43.42988204956055,75.23651885986328
2024-09-13,43.73947525024414,76.29537963867188
2024-09-16,43.88459777832031,76.87821960449219
2024-09-17,43.53630447387695,76.81993103027344
2024-09-18,43.41053009033203,76.2370834350586
2024-09-19,43.30410385131836,75.79022216796875
2024-09-20,43.22671127319336,77.79135131835938
