Date,BMW.DE,MBG.DE,VOW3.DE
2023-09-11,86.24703979492188,56.54775619506836,93.77449035644531
2023-09-12,86.32745361328125,57.12834930419922,94.59021759033203
2023-09-13,86.97074127197266,57.077117919921875,94.64228820800781
2023-09-14,85.70201110839844,56.7441291809082,94.27781677246094
2023-09-15,87.12264251708984,57.384490966796875,95.28446197509766
2023-09-18,86.47040557861328,56.72705841064453,93.23645782470703
2023-09-19,87.25666809082031,57.06857681274414,95.2323989868164
2023-09-20,89.56182098388672,58.23829650878906,97.03742218017578
2023-09-21,88.86491394042969,57.57232666015625,96.86386108398438
2023-09-22,88.69515228271484,57.48694610595703,99.34577178955078
2023-09-25,86.908203125,56.67582702636719,98.28705596923828
2023-09-26,85.75563049316406,55.890323638916016,95.63157653808594
2023-09-27,86.47040557861328,55.71956253051758,94.486083984375
2023-09-28,86.80099487304688,56.25746154785156,94.3819580078125
2023-09-29,86.1130142211914,56.25746154785156,94.53816223144531
2023-10-02,85.92538452148438,56.018394470214844,94.59021759033203
2023-10-03,85.14806365966797,55.43780517578125,92.94139862060547
2023-10-04,85.23741149902344,55.43780517578125,93.34059143066406
2023-10-05,84.24565887451172,55.00236129760742,92.42072296142578
2023-10-06,85.51438903808594,54.515689849853516,92.66370391845703
2023-10-09,84.56730651855469,54.17416763305664,91.74383544921875
2023-10-10,87.1315689086914,55.16458511352539,93.8265609741211
