Date,IGLT.L,^TNX
2023-10-17,9.01715087890625,4.8470001220703125
2023-10-18,8.941913604736328,4.9039998054504395
2023-10-19,8.919113159179688,4.98799991607666
2023-10-20,8.921394348144531,4.923999786376953
2023-10-23,8.95787239074707,4.8379998207092285
2023-10-24,8.995492935180664,4.840000152587891
2023-10-25,8.953312873840332,4.953000068664551
2023-10-26,8.95787239074707,4.84499979019165
2023-10-27,9.002331733703613,4.84499979019165
2023-10-30,8.989791870117188,4.875
2023-10-31,9.030831336975098,4.875
2023-11-01,9.037670135498047,4.789000034332275
2023-11-02,9.124308586120605,4.669000148773193
2023-11-03,9.18814754486084,4.558000087738037
2023-11-06,9.127727508544922,4.6620001792907715
2023-11-07,9.199546813964844,4.571000099182129
2023-11-08,9.25084400177002,4.5229997634887695
2023-11-09,9.22006607055664,4.630000114440918
2023-11-10,9.183586120605469,4.627999782562256
2023-11-13,9.197266578674316,4.631999969482422
2023-11-14,9.336342811584473,4.440999984741211
2023-11-15,9.274784088134766,4.534999847412109
2023-11-16,9.350085258483887,4.445000171661377
2023-11-17,9.359335899353027,4.440999984741211
2023-11-20,9.345458984375,4.421999931335449
2023-11-21,9.368585586547852,4.418000221252441
2023-11-22,9.294581413269043,4.415999889373779
2023-11-23,9.24832820892334,4.415999889373779
2023-11-24,9.222887992858887,4.4720001220703125
2023-11-27,9.264517784118652,4.388999938964844
2023-11-28,9.301519393920898,4.335999965667725
2023-11-29,9.359335899353027,4.270999908447266
2023-11-30,9.289955139160156,4.3520002365112305
2023-12-01,9.310769081115723,4.22599983215332
2023-12-04,9.269142150878906,4.288000106811523
2023-12-05,9.387086868286133,4.171000003814697
2023-12-06,9.451842308044434,4.120999813079834
2023-12-07,9.449528694152832,4.129000186920166
2023-12-08,9.40096378326416,4.244999885559082
2023-12-11,9.366272926330566,4.238999843597412
2023-12-12,9.449528694152832,4.205999851226807
2023-12-13,9.56053638458252,4.0329999923706055
2023-12-14,9.599851608276367,3.930000066757202
2023-12-15,9.70854663848877,3.927999973297119
2023-12-18,9.694670677185059,3.9539999961853027
2023-12-19,9.733985900878906,3.921999931335449
2023-12-20,9.801054000854492,3.877000093460083
2023-12-21,9.819554328918457,3.8940000534057617
2023-12-22,9.847307205200195,3.9010000228881836
2023-12-25,9.847307205200195,3.9010000228881836
2023-12-26,9.847307205200195,3.885999917984009
